id,prob
7690037,0.22
9856058,0.19
39659290,0.11
68477026,0.23
41011212,0.13
3926220,0.27
3675816,0.22
10716681,0.09
1001416,0.14
1675764,0.4
48609026,0.31
15729868,0.27
1468082,0.31
23743321,0.1
77352433,0.26
7068246,0.13
10098251,0.11
65831914,0.02
48735635,0.12
41620362,0.03
14719089,0.11
38882639,0.23
27542484,0.1
666653,0.12
12655181,0.13
585658,0.38
93769356,0.09
49963764,0.05
1076751,0.15
74031893,0.33
55220437,0.16
29294332,0.03
64721237,0.03
2086915,0.21
63898787,0.55
6581967,0.37
119196498,0.13
80580924,0.2
57673278,0.21
59161213,0.14
93939330,0.23
6154694,0.15
1523343,0.14
7441341,0.11
91703157,0.05
463417,0.09
13867926,0.24
95087984,0.13
41043367,0.17
77258951,0.17
13027353,0.09
1338043,0.3
1954848,0.25
74866154,0.23
109604791,0.08
2934936,0.08
58050747,0.02
23834900,0.15
121782410,0.18
603952,0.06
8375660,0.15
22443754,0.18
119288274,0.05
66350638,0.08
102637814,0.25
807143,0.08
12405982,0.14
39740897,0.21
788585,0.09
13207353,0.21
40267626,0.11
9786588,0.27
16382708,0.2
1026420,0.22
2366165,0.01
71786074,0.15
23915367,0.11
1294498,0.1
74701796,0.28
87996470,0.25
67828325,0.26
5894945,0.25
73440584,0.25
73600187,0.1
63907208,0.39
874862,0.16
16472120,0.33
65905407,0.19
40384411,0.1
120613940,0.12
40705357,0.58
1006108,0.05
31527554,0.19
55019095,0.12
80791425,0.29
63424822,0.12
13007652,0.14
59975635,0.17
6570316,0.09
57684060,0.2
3705877,0.16
3706738,0.13
103841135,0.24
48545920,0.47
48685609,0.19
66160594,0.07
8995316,0.26
91017915,0.31
19145689,0.36
54888993,0.04
12576508,0.39
52556777,0.09
20029414,0.14
47220215,0.22
75149470,0.53
1311693,0.24
119689834,0.1
45694313,0.37
7626123,0.59
44125643,0.16
22454439,0.4
10140699,0.05
41308289,0.09
60236751,0.36
75961619,0.13
39600812,0.12
66482325,0.14
663454,0.29
98707642,0.15
3186621,0.15
16502311,0.32
28574638,0.28
1398524,0.14
6837828,0.08
15430567,0.32
29664329,0.19
22443190,0.19
59070495,0.08
16081474,0.12
415767,0.18
13478570,0.25
1015211,0.48
14908890,0.31
45172143,0.02
1197205,0.03
34352590,0.15
39420233,0.16
76263381,0.18
60396696,0.24
31207546,0.33
16652155,0.18
66106072,0.3
16393071,0.49
16472705,0.11
12266262,0.09
11854669,0.18
20029551,0.24
69276359,0.1
65733888,0.09
41141648,0.08
4157153,0.17
23966097,0.05
21370742,0.18
31256557,0.21
120943814,0.2
4547095,0.1
24685927,0.25
43064232,0.03
46834038,0.07
59242936,0.01
129966154,0.21
15460820,0.29
88929133,0.19
28694557,0.19
55933874,0.17
19346442,0.09
13687287,0.08
118250618,0.17
2307399,0.11
811564,0.26
42405459,0.2
26399977,0.47
62345404,0.04
70282934,0.28
6699860,0.36
5344732,0.09
67376377,0.03
56138513,0.16
127897962,0.1
80731377,0.12
73520782,0.02
89987611,0.09
102945828,0.11
802900,0.05
1302043,0.14
68568737,0.09
481098,0.05
56552885,0.28
88885269,0.21
27711640,0.07
60984550,0.03
50535611,0.15
17353050,0.09
8630221,0.34
70872150,0.2
130793780,0.12
11717989,0.31
37651926,0.09
58634053,0.27
4307845,0.05
779279,0.3
46408169,0.15
15501522,0.51
60910499,0.22
1689249,0.16
43870240,0.17
29274377,0.34
99513050,0.34
54788368,0.09
69157225,0.46
607782,0.04
112300100,0.09
26549138,0.18
95261091,0.29
46426126,0.1
22444449,0.1
65098369,0.37
84663170,0.18
680061,0.13
8569562,0.06
84254406,0.1
28593217,0.11
3295465,0.28
3359441,0.09
46807283,0.14
51076769,0.29
9817291,0.19
121379225,0.13
11416441,0.2
12285771,0.31
54333624,0.18
65057572,0.57
78729338,0.03
15320374,0.05
43004609,0.09
52078172,0.2
9835085,0.07
5716640,0.25
69525138,0.34
11427305,0.25
10675153,0.37
96560749,0.13
85645015,0.38
22381900,0.32
71734275,0.11
17974529,0.24
19066526,0.29
122316864,0.02
41041148,0.44
17363199,0.13
61378491,0.18
5625029,0.2
67286949,0.51
62205662,0.03
17984859,0.13
5616406,0.21
14569039,0.54
73429566,0.1
93002255,0.06
74496740,0.38
2079406,0.29
60467200,0.33
103578539,0.32
36048689,0.14
75134352,0.31
128371765,0.27
61518529,0.39
1462891,0.05
97202610,0.1
3187017,0.25
45414953,0.25
42385025,0.02
67928868,0.11
3497795,0.05
87454204,0.48
52036163,0.31
40541083,0.31
5445452,0.11
19076747,0.16
63526200,0.03
55978535,0.02
22141467,0.13
120183098,0.05
84496356,0.2
76295467,0.25
75840237,0.51
28482583,0.03
59391135,0.43
38595424,0.23
23773173,0.24
133980443,0.11
1538190,0.05
30976082,0.14
43995539,0.19
124758253,0.16
32109152,0.1
482700,0.1
41620130,0.14
6718719,0.16
853138,0.12
54167142,0.13
60982532,0.5
73568892,0.37
15400595,0.13
28583814,0.11
71964817,0.19
50615946,0.09
60707019,0.21
16141085,0.09
30395846,0.16
5640009,0.13
8956315,0.06
68438158,0.11
7665952,0.13
29053518,0.22
15541253,0.22
45355105,0.11
37217837,0.4
50577328,0.46
965742,0.07
75788350,0.04
2485131,0.16
16503060,0.03
45524596,0.31
3677328,0.21
44855473,0.1
73628338,0.17
2904703,0.08
56994765,0.08
21301814,0.13
10715671,0.17
78984551,0.22
51376688,0.26
42483612,0.33
3641038,0.14
1337248,0.42
17754184,0.09
83797002,0.19
74575802,0.18
8316168,0.15
41388655,0.29
14238054,0.1
37700560,0.06
76945666,0.19
10626988,0.06
34693266,0.31
75285585,0.3
493219,0.2
15970708,0.15
56643361,0.2
47191509,0.22
51847617,0.48
40460424,0.32
113512897,0.04
30545488,0.06
105157591,0.11
3535597,0.06
5629629,0.15
5145880,0.22
46185631,0.17
71062379,0.42
56007527,0.35
83689971,0.27
1378797,0.12
38469281,0.08
77211043,0.22
46692931,0.39
36270526,0.35
1683928,0.25
2382681,0.07
14478617,0.26
5979866,0.12
37672238,0.15
64781610,0.22
5955127,0.14
85627617,0.26
3098792,0.27
63204288,0.3
11435761,0.25
58450224,0.05
121365044,0.09
132269324,0.22
1356580,0.08
72556270,0.32
128586382,0.1
7449740,0.25
33271651,0.03
64150967,0.16
670360,0.12
21460740,0.06
32118479,0.18
60606983,0.2
64220381,0.21
15319696,0.13
6808408,0.24
56128851,0.21
72937472,0.24
5175678,0.08
65514872,0.15
13287542,0.04
21941276,0.02
128008540,0.11
59162763,0.24
9777511,0.08
1390100,0.14
77500103,0.07
9135103,0.11
34284229,0.19
91646191,0.15
1189988,0.06
58983645,0.29
24656221,0.08
31286900,0.07
88084318,0.3
85568033,0.3
5755663,0.15
20149266,0.04
62367589,0.5
1612799,0.19
91544145,0.06
3445048,0.1
10548774,0.24
6205459,0.17
631510,0.22
72545859,0.16
17453011,0.14
54598152,0.21
10109124,0.21
24776248,0.2
86012090,0.28
39619909,0.05
5085412,0.11
55372551,0.22
117041404,0.15
1562481,0.2
63224420,0.4
74693205,0.11
5978945,0.11
33310609,0.17
7924765,0.32
55189715,0.08
27631587,0.25
39259830,0.18
71429730,0.08
3155446,0.15
105081296,0.21
10547667,0.04
1058650,0.19
5374696,0.04
85718912,0.3
5945756,0.06
44825471,0.11
42297619,0.16
59141920,0.26
49297228,0.34
88925569,0.08
121161133,0.12
18855539,0.44
1445951,0.19
70221664,0.22
69993239,0.22
62125766,0.02
57196736,0.07
73806467,0.38
23223487,0.17
74665673,0.33
63446015,0.53
38578740,0.49
38413853,0.27
2645910,0.23
55847588,0.11
17863993,0.18
63661806,0.01
6716487,0.08
28963460,0.06
83213061,0.07
12448540,0.23
38584363,0.23
19907471,0.34
65596094,0.28
6916317,0.3
1033743,0.12
6105011,0.26
44138313,0.22
75758632,0.12
79905949,0.06
60647059,0.37
66866115,0.18
85992589,0.18
48986124,0.11
65742898,0.04
24144723,0.06
28863874,0.07
3498017,0.15
5028380,0.39
91659852,0.07
361165,0.14
119315998,0.15
13196250,0.1
97326163,0.03
11895758,0.16
33621783,0.52
78974198,0.22
3919946,0.05
75131218,0.08
4574719,0.12
116738406,0.12
61388829,0.02
57822699,0.35
9454712,0.07
24795784,0.45
13408800,0.09
8597778,0.06
1421153,0.15
78115180,0.3
60695768,0.53
96490850,0.02
29914977,0.1
6744599,0.09
61443651,0.25
8596141,0.07
126102152,0.15
13197929,0.16
60676717,0.09
4777735,0.07
1237157,0.02
39662062,0.04
85528913,0.16
39259551,0.11
41399415,0.5
54314147,0.15
61429863,0.26
20869758,0.49
434143,0.08
684976,0.24
1211274,0.38
1110146,0.1
19156412,0.33
40391626,0.26
7924753,0.19
40971466,0.14
57762247,0.21
53322290,0.11
35958456,0.17
122669547,0.21
27410254,0.15
41061401,0.12
87967147,0.14
7690462,0.23
51958008,0.14
10116161,0.06
96761532,0.11
16301294,0.24
70971889,0.18
46125011,0.35
120652482,0.07
92556938,0.13
1437523,0.12
4196004,0.07
4777892,0.04
27722253,0.32
53795747,0.13
38647108,0.17
75281063,0.16
2945169,0.07
2077312,0.06
46349158,0.03
21310413,0.18
100457690,0.29
51155706,0.05
51859091,0.51
34502929,0.17
18985493,0.18
54248624,0.21
1251617,0.19
36830192,0.07
7636739,0.03
91525677,0.16
3162444,0.17
876146,0.18
83815287,0.19
64711269,0.24
8986220,0.12
51878594,0.05
31066302,0.11
1676232,0.13
109371173,0.11
1435769,0.29
31296495,0.52
2664578,0.09
439566,0.18
602345,0.18
85653748,0.07
25948270,0.15
32148739,0.21
63364200,0.04
37612265,0.16
7336980,0.33
759041,0.24
10606276,0.09
59160612,0.38
17884697,0.31
84656153,0.35
21150506,0.17
4565597,0.18
42334096,0.32
92044170,0.11
107530621,0.05
20568968,0.23
46998579,0.22
13797588,0.06
50647191,0.17
11984716,0.12
72732284,0.29
49663527,0.18
1124066,0.1
17433090,0.14
78310080,0.12
13026439,0.38
15320148,0.09
16372490,0.02
9075347,0.07
1804593,0.11
75334535,0.13
3147760,0.21
43295246,0.09
88220306,0.25
34914097,0.22
127969377,0.05
6385037,0.04
52808401,0.17
34352413,0.14
1415642,0.19
12866086,0.25
126777949,0.21
91022967,0.06
2944583,0.12
1625778,0.1
46085368,0.25
79701136,0.16
16371700,0.19
6927712,0.08
500212,0.17
48012484,0.37
31667771,0.19
15259994,0.02
29153629,0.44
74664055,0.18
63389111,0.16
40188267,0.12
6764985,0.1
10557259,0.32
40361602,0.26
129911305,0.08
63334601,0.2
79542531,0.03
31647953,0.28
70981920,0.42
1490824,0.09
735981,0.22
4284618,0.48
63524503,0.4
74501891,0.19
63928655,0.06
33591359,0.2
62115742,0.3
58471186,0.13
61434000,0.05
72512493,0.36
58772628,0.08
110434860,0.11
121862457,0.18
125392013,0.17
10607910,0.06
2381847,0.09
62934634,0.04
105283729,0.11
1512976,0.04
88078361,0.27
77775676,0.1
30365434,0.34
12465294,0.36
60405964,0.02
68404005,0.07
1695045,0.07
3345710,0.02
90275146,0.05
114132711,0.1
1108145,0.17
56542120,0.22
8885410,0.03
27671992,0.04
77507898,0.27
73192341,0.21
41131431,0.33
121867113,0.07
19116164,0.45
10596129,0.1
43419573,0.26
46304730,0.27
50535691,0.25
32179003,0.28
6185736,0.21
2175374,0.06
62197521,0.08
74704893,0.24
1511657,0.19
17743614,0.07
69128185,0.16
12466685,0.12
33150130,0.02
970640,0.28
2305385,0.04
10093092,0.12
11404648,0.12
34983476,0.47
850435,0.28
3633169,0.18
33211047,0.1
29793980,0.04
57284276,0.47
41378970,0.44
6522297,0.13
2083037,0.11
27701723,0.1
54316274,0.38
70641000,0.39
89050215,0.09
11976150,0.51
43539510,0.07
35938716,0.1
999060,0.2
46695582,0.28
1531735,0.06
130554643,0.09
65442586,0.06
74595246,0.08
71954202,0.55
92840469,0.23
43255218,0.2
101452346,0.21
133443614,0.07
4301658,0.07
8835214,0.24
65464067,0.11
37680946,0.11
29203563,0.21
26258015,0.2
35743795,0.39
61612959,0.01
21130496,0.14
8137051,0.19
32719694,0.12
36049114,0.18
16822500,0.11
85067706,0.3
1257293,0.11
742047,0.06
14498190,0.08
11628106,0.4
29744288,0.19
29575413,0.25
18684966,0.07
28032678,0.26
32068605,0.22
39742135,0.25
98928669,0.19
3526129,0.1
27542133,0.31
34874641,0.19
50466294,0.06
16392475,0.1
2365641,0.38
3221546,0.11
94480828,0.12
65721889,0.08
71012291,0.51
68996204,0.11
32308914,0.11
94305401,0.1
85228294,0.15
2089482,0.14
539293,0.03
41227004,0.2
51858012,0.24
7376279,0.25
122268839,0.15
10725251,0.13
754480,0.02
1587644,0.11
1434627,0.31
121240633,0.06
46816588,0.11
80549965,0.2
67426870,0.03
12776030,0.11
124812373,0.12
30686260,0.07
55461714,0.06
793292,0.27
55250220,0.2
5026733,0.07
1384234,0.08
90991535,0.1
88127953,0.36
24646569,0.09
15489336,0.1
6169456,0.21
77336434,0.19
8305553,0.15
872482,0.2
76022910,0.23
14318579,0.11
43559961,0.2
35236545,0.52
61501543,0.09
50606653,0.17
20701405,0.23
6834943,0.11
344655,0.22
10726378,0.12
61512451,0.08
94106662,0.1
130665763,0.13
1595462,0.08
129595284,0.25
38584334,0.09
52036839,0.21
70781328,0.08
18844821,0.25
28893973,0.04
34762722,0.09
7060923,0.19
3455053,0.03
135762986,0.11
19567457,0.21
17272622,0.21
67475489,0.43
57004810,0.36
14568390,0.12
45202221,0.24
111296591,0.08
65722895,0.05
124086580,0.08
39360250,0.04
20038575,0.26
51055659,0.28
6897379,0.15
13008751,0.22
20048304,0.09
1131975,0.04
6465075,0.27
619737,0.4
14117649,0.16
838087,0.1
38570422,0.28
3930736,0.5
59109466,0.22
73469899,0.04
21361075,0.38
32299523,0.32
26410621,0.05
8815362,0.2
84584064,0.16
5768798,0.07
75059743,0.21
40766334,0.46
26328910,0.16
128268855,0.09
55971249,0.12
88864289,0.29
77088768,0.09
456639,0.08
20119563,0.06
817389,0.21
36500873,0.11
88342960,0.02
14418060,0.04
116882641,0.15
16321824,0.26
1296771,0.09
39602526,0.08
744067,0.14
63448534,0.4
3237617,0.12
8395003,0.29
46497581,0.05
64201749,0.09
71107867,0.21
6084802,0.06
13407212,0.1
61314296,0.2
40352651,0.15
75911749,0.22
17934322,0.21
11625241,0.2
16333242,0.3
7072348,0.22
41420165,0.23
14618265,0.08
54778163,0.3
8785283,0.15
67279069,0.36
44663682,0.21
74574699,0.12
31487628,0.53
38507637,0.11
50606235,0.29
91661786,0.18
76203314,0.14
16533156,0.07
1416402,0.08
56070905,0.09
10089380,0.13
27100058,0.1
20791701,0.12
120012925,0.09
76266307,0.08
13256844,0.05
38624626,0.37
120936859,0.15
65695664,0.49
17162664,0.14
73570870,0.03
46735745,0.28
11284875,0.24
37620394,0.05
6994671,0.1
56021509,0.27
92015488,0.08
41021681,0.43
1856068,0.25
34211953,0.1
59162965,0.28
58672441,0.13
64079495,0.19
60743946,0.24
6288729,0.29
33371443,0.36
3485831,0.07
87155500,0.07
41079405,0.44
22362475,0.46
91535744,0.19
55191680,0.09
45324728,0.07
2864631,0.16
10628650,0.09
405050,0.12
3239961,0.12
1199526,0.12
35266311,0.38
107029580,0.28
5800117,0.39
120601718,0.16
3696266,0.1
1060855,0.24
55523797,0.42
19596620,0.43
20030433,0.04
6286110,0.14
63406046,0.03
53894796,0.26
75324927,0.2
58842403,0.06
10138882,0.06
3706923,0.19
36049449,0.02
3927495,0.08
97780804,0.04
40921420,0.32
67428381,0.05
1568868,0.22
68132625,0.31
1159693,0.18
21961157,0.27
96736015,0.13
43226849,0.3
85682450,0.11
1366909,0.19
92236299,0.15
662943,0.18
49926004,0.42
703725,0.08
65323847,0.48
78820220,0.18
22294028,0.06
56102260,0.33
56038858,0.19
51486657,0.15
15320510,0.31
837048,0.22
5637674,0.17
88872326,0.22
54373353,0.53
17312962,0.2
544093,0.02
134480630,0.07
16422770,0.12
99231637,0.2
38545060,0.11
65955019,0.09
712585,0.22
134943958,0.14
23823467,0.06
84514852,0.23
27420384,0.05
2381461,0.05
78690797,0.01
69953112,0.16
10072022,0.18
34282557,0.08
12254995,0.17
14989174,0.26
58503891,0.23
25186561,0.03
612051,0.32
9655461,0.09
65722306,0.1
73704106,0.1
59422736,0.18
73687602,0.01
737866,0.07
3847967,0.3
19907247,0.11
90154941,0.52
1317412,0.1
50606632,0.15
48111667,0.04
4276541,0.11
28202450,0.05
5950107,0.11
98735137,0.2
12204987,0.11
32189489,0.13
58683280,0.18
63508114,0.4
49904178,0.48
58572266,0.33
125264502,0.13
14338108,0.07
17904045,0.26
7094526,0.05
35004457,0.08
28774087,0.38
1109614,0.06
76122240,0.05
12985869,0.21
5914637,0.18
65403544,0.18
73429536,0.18
89003381,0.06
1541652,0.06
10645417,0.12
31447847,0.38
60862889,0.19
1530830,0.12
119982915,0.22
4785392,0.25
3294372,0.24
113044019,0.22
3189076,0.07
79472319,0.39
50293257,0.17
4445491,0.12
20689158,0.28
1569536,0.07
29013384,0.22
596664,0.08
55390917,0.2
75240734,0.35
69712219,0.27
31918057,0.66
8567902,0.22
34191931,0.07
9824927,0.18
24294559,0.05
6524043,0.24
87345043,0.22
62854855,0.26
19897763,0.34
26377951,0.22
62804303,0.13
128272473,0.06
38568429,0.08
64681260,0.36
66585934,0.17
59099938,0.33
33281228,0.17
33049892,0.3
77099501,0.07
56091748,0.28
46528076,0.44
55911569,0.15
3345224,0.19
57014271,0.14
41247596,0.29
29764061,0.15
439344,0.18
72225452,0.23
75154129,0.14
72713228,0.02
97508258,0.2
1403167,0.05
29053967,0.33
20167219,0.07
20959431,0.09
1319066,0.14
91713560,0.18
56041452,0.23
14530687,0.2
60195864,0.07
40991654,0.09
126239773,0.06
27651718,0.17
22343405,0.21
1412751,0.06
68375713,0.32
2080820,0.17
11417310,0.11
57366891,0.37
41110726,0.17
75051512,0.26
30185156,0.23
68535871,0.32
10714822,0.05
58713758,0.18
1247528,0.12
79152421,0.14
4290039,0.05
4544680,0.28
16342143,0.25
134243627,0.03
3006445,0.08
121781605,0.07
36250877,0.09
7946388,0.2
60960724,0.43
1526317,0.23
1116041,0.07
972482,0.21
1048690,0.14
4290582,0.18
44125734,0.09
59451885,0.32
30185814,0.19
93041855,0.31
135540397,0.07
42343924,0.19
33411680,0.25
40846234,0.36
60187277,0.48
42303700,0.19
56914252,0.08
35093493,0.12
39671063,0.17
17242888,0.06
13037383,0.35
70471738,0.32
71443039,0.15
1349437,0.36
27562000,0.02
40452237,0.09
7339249,0.11
51316307,0.51
36049659,0.26
51436157,0.1
41840279,0.1
5031643,0.12
3537627,0.08
103567256,0.19
19567365,0.19
16423142,0.3
1356844,0.12
50495573,0.17
6625685,0.06
22233813,0.58
85037820,0.09
65098253,0.07
13108047,0.34
3221403,0.14
16422111,0.13
28052609,0.37
32400058,0.18
113830637,0.11
60286143,0.1
76244623,0.17
23955271,0.12
42314859,0.25
1413038,0.28
7495384,0.51
39339956,0.35
91285080,0.05
68635587,0.14
646950,0.14
20849607,0.02
15740398,0.22
76568615,0.25
20702347,0.38
427063,0.22
16501617,0.08
11658222,0.33
10884838,0.28
2414654,0.03
5802441,0.05
27562139,0.1
15501146,0.26
18976351,0.32
57882792,0.17
11314902,0.39
10174704,0.12
8658969,0.06
23936264,0.1
17342832,0.1
124719832,0.16
79661910,0.13
91373951,0.12
22011391,0.07
32549016,0.11
8626443,0.04
66435548,0.36
102574788,0.01
61852185,0.19
19136844,0.25
9744820,0.53
65160391,0.26
21300368,0.21
1038098,0.16
61883223,0.17
85714567,0.03
103157362,0.16
75296042,0.22
84564877,0.05
18576038,0.06
8484960,0.18
87534309,0.12
6521534,0.06
46305110,0.12
999879,0.06
34514081,0.19
65672444,0.13
11965794,0.25
76945814,0.4
4444880,0.21
39739915,0.17
10118863,0.16
10173478,0.12
36360137,0.35
73631221,0.27
2376353,0.1
653426,0.32
1510491,0.14
77500248,0.19
59262271,0.19
1278110,0.25
10706500,0.23
5938389,0.15
70301208,0.06
59462426,0.25
46845922,0.33
89895437,0.01
42884303,0.18
28943275,0.25
20278613,0.15
16932705,0.06
25576924,0.06
55931469,0.25
29094430,0.26
9858216,0.34
64211164,0.22
38222417,0.26
90319031,0.06
58662456,0.36
72592999,0.25
58523898,0.35
73161480,0.46
4196943,0.27
92558570,0.11
1040188,0.09
55999522,0.52
34292333,0.61
20158477,0.21
40450982,0.26
60636279,0.29
132109250,0.16
36240634,0.17
84959272,0.11
59779320,0.14
58693605,0.3
73923757,0.27
45734336,0.11
107348853,0.13
75092979,0.24
79280974,0.08
984854,0.09
3847521,0.11
49913757,0.06
12406764,0.12
3918598,0.29
70846884,0.27
990652,0.13
46598430,0.08
66065540,0.33
13547520,0.29
2826662,0.09
39430083,0.11
11355034,0.09
29124253,0.27
4574612,0.13
131956751,0.09
21891377,0.26
3374470,0.03
35093213,0.03
61500747,0.04
1621615,0.08
67306324,0.18
49067846,0.04
86925390,0.08
65373286,0.07
19075382,0.03
382065,0.06
16782171,0.03
84234309,0.37
5175195,0.09
19466374,0.12
65785471,0.04
85660873,0.13
87634405,0.08
18495810,0.15
54100462,0.2
50173552,0.11
76053951,0.08
55310560,0.21
3727516,0.07
2372274,0.07
35893860,0.46
32460082,0.3
25367268,0.33
57074464,0.16
92410783,0.11
49904824,0.33
1406775,0.07
3066196,0.12
16481768,0.02
77487806,0.03
25507112,0.22
16373335,0.28
112079827,0.16
6646559,0.58
12826277,0.27
4796458,0.12
71428250,0.29
76301850,0.31
72682850,0.31
46643173,0.29
7954865,0.32
77553929,0.21
13086077,0.07
38437982,0.19
23393402,0.16
58912781,0.0
1473436,0.03
3489126,0.29
24154656,0.18
7374615,0.29
34953465,0.25
5825454,0.03
70040346,0.4
118264905,0.1
118295916,0.04
58441123,0.4
96801613,0.08
55948999,0.05
1052492,0.12
54335337,0.11
42323611,0.41
79732221,0.5
1620806,0.11
69623688,0.51
23763300,0.19
85310409,0.09
49247824,0.04
84050220,0.25
9274867,0.11
72633053,0.29
73893280,0.19
600170,0.24
1514653,0.05
28622769,0.06
92789432,0.07
19176998,0.09
103811691,0.28
7698094,0.06
19136161,0.17
40920430,0.01
60902951,0.35
37247653,0.11
30445647,0.36
75204264,0.15
87194629,0.34
54543757,0.16
124791994,0.08
44995922,0.11
45294899,0.09
3368367,0.08
15229428,0.37
24715858,0.18
81543654,0.31
10726407,0.07
104336398,0.25
111779045,0.22
63004442,0.18
70351648,0.36
77871768,0.33
1417448,0.04
11936985,0.33
1228107,0.04
77231719,0.58
31978235,0.04
13167942,0.16
81377275,0.17
5801439,0.12
77902032,0.15
89048805,0.41
61370271,0.38
25347360,0.18
8024840,0.3
5796852,0.28
85982775,0.09
48304592,0.01
68983834,0.28
1444629,0.29
20147342,0.09
12458251,0.1
113086672,0.04
46804623,0.04
125971403,0.06
125808598,0.16
88312345,0.16
9735578,0.12
7049624,0.3
97042748,0.09
50587183,0.34
55111849,0.35
9844943,0.09
18284270,0.37
130498565,0.07
41810217,0.22
14758816,0.28
22343854,0.3
22353551,0.09
6735355,0.01
10925092,0.03
76324618,0.06
27581378,0.08
19686690,0.56
31637270,0.23
33181355,0.08
125332669,0.19
83633749,0.37
15319754,0.33
42673701,0.21
68182689,0.17
722825,0.26
20708736,0.28
51897513,0.49
3488909,0.26
65087371,0.1
3349936,0.06
84244426,0.05
76282818,0.31
1270428,0.07
66066080,0.28
32188925,0.26
93429187,0.26
6321506,0.24
105413746,0.02
1240438,0.07
24674983,0.07
1471267,0.24
76081453,0.34
36360764,0.02
75709048,0.06
55898007,0.17
99350351,0.22
70411209,0.12
65069172,0.19
100025686,0.03
24084652,0.3
32088423,0.07
40460181,0.08
31187458,0.09
25236250,0.3
3807934,0.15
33190722,0.18
52139199,0.1
1363809,0.09
85116620,0.08
59099858,0.17
7100137,0.24
63485947,0.2
38141247,0.38
984775,0.35
8998839,0.24
91690560,0.29
9209595,0.43
30155516,0.12
23874443,0.11
65742153,0.19
68485199,0.17
2828716,0.3
26809893,0.08
7073460,0.07
43195316,0.24
794296,0.05
496430,0.09
46044610,0.38
71867126,0.21
54087293,0.13
117047414,0.3
73914583,0.26
572546,0.2
38382359,0.33
8836216,0.12
1034970,0.15
77526120,0.2
75193760,0.28
68721513,0.17
23333479,0.28
6975791,0.18
3221560,0.1
18784898,0.17
94437691,0.12
16712210,0.22
21010676,0.32
70111529,0.11
6727492,0.11
34943989,0.2
85852562,0.22
126908977,0.21
77437124,0.17
55707466,0.03
76122268,0.15
65656691,0.03
71051670,0.05
9847912,0.2
8955699,0.08
87364256,0.18
13148362,0.09
6995507,0.14
11934847,0.05
34313371,0.39
1358591,0.29
6321338,0.21
30245109,0.17
4765462,0.07
3382102,0.05
1473065,0.11
20782769,0.61
16241752,0.23
15260389,0.11
35916450,0.07
6518896,0.15
60535488,0.38
675858,0.03
15541287,0.1
12948452,0.09
12325759,0.45
1060644,0.34
15540778,0.08
124871275,0.03
62904647,0.08
25918266,0.29
59602515,0.02
37661774,0.06
99994848,0.19
66580201,0.19
84515868,0.29
127643631,0.24
12665129,0.17
51356502,0.12
59561808,0.26
71965512,0.33
6295362,0.09
132005040,0.3
125228012,0.06
30054901,0.13
45444264,0.23
3485783,0.15
27620804,0.06
1393827,0.27
8396124,0.09
39572694,0.14
48526279,0.06
34353466,0.37
72782531,0.15
68517904,0.15
6527892,0.17
53362285,0.22
829218,0.21
27199941,0.22
65314177,0.05
94335635,0.01
68383115,0.22
56111028,0.17
9038077,0.36
8014697,0.1
9239527,0.25
12154938,0.12
88078416,0.2
32400007,0.06
6824840,0.37
51827454,0.05
